Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
2,2023-11-09,1,washington,northern-kentucky,REG (Non-Conf),1,75,67,0.455,0.176,0.579,0.482,0.815,9,22,31,16,6,8,12,19,0.381,0.176,0.457,0.405,0.64,12,16,28,14,5,6,10,24
3,2023-11-12,1,washington,nevada,REG (Non-Conf),0,76,83,0.484,0.292,0.605,0.54,0.429,8,25,33,11,4,6,11,24,0.462,0.143,0.549,0.477,0.808,8,26,34,8,5,0,6,21
4,2023-11-18,2,washington,xavier,REG (Non-Conf),1,74,71,0.364,0.188,0.42,0.386,0.697,11,27,38,11,10,8,10,22,0.393,0.313,0.422,0.434,0.581,10,28,38,14,3,3,17,22
5,2023-11-19,2,washington,san-diego-state,REG (Non-Conf),0,97,100,0.529,0.304,0.644,0.581,0.857,6,25,31,27,7,2,13,27,0.435,0.409,0.447,0.5,0.756,17,20,37,19,10,4,7,19
6,2023-11-28,1,washington,uc-san-diego,REG (Non-Conf),1,83,56,0.394,0.242,0.526,0.451,0.864,14,33,47,15,6,5,9,15,0.299,0.265,0.333,0.366,0.538,10,19,29,7,6,6,10,17
7,2023-12-02,2,washington,colorado-state,REG (Non-Conf),0,81,86,0.463,0.4,0.5,0.537,0.643,13,21,34,21,6,6,10,20,0.476,0.31,0.618,0.548,0.739,14,22,36,17,5,0,8,16
8,2023-12-05,1,washington,montana-state,REG (Non-Conf),1,85,61,0.525,0.5,0.533,0.59,0.591,12,28,40,17,5,3,15,17,0.389,0.29,0.522,0.472,0.714,7,18,25,10,11,3,17,17
9,2023-12-09,1,washington,gonzaga,REG (Non-Conf),1,78,73,0.455,0.35,0.514,0.518,0.84,7,25,32,11,3,6,18,13,0.426,0.278,0.488,0.467,0.8,8,19,27,11,9,4,12,22
10,2023-12-17,0,washington,seattle,REG (Non-Conf),1,100,99,0.548,0.471,0.571,0.603,0.632,12,26,38,25,3,4,14,23,0.487,0.407,0.531,0.559,0.56,13,18,31,17,6,2,11,25
11,2023-12-21,1,washington,eastern-washington,REG (Non-Conf),1,73,66,0.442,0.4,0.469,0.519,0.655,5,25,30,9,5,5,14,23,0.424,0.227,0.541,0.466,0.55,8,23,31,13,3,3,13,25
12,2023-12-29,0,washington,colorado,REG (Conf),0,69,73,0.385,0.333,0.421,0.454,0.769,2,23,25,14,5,3,9,21,0.441,0.4,0.455,0.492,0.625,11,35,46,14,5,2,15,16
13,2023-12-31,0,washington,utah,REG (Conf),0,90,95,0.397,0.348,0.418,0.449,0.8,10,28,38,15,6,3,5,19,0.529,0.458,0.565,0.607,0.455,9,36,45,20,5,4,11,19
14,2024-01-04,1,washington,oregon,REG (Conf),0,74,76,0.5,0.421,0.543,0.574,0.545,6,21,27,10,4,5,12,15,0.484,0.333,0.545,0.532,0.769,11,21,32,15,9,6,11,19
15,2024-01-06,1,washington,oregon-state,REG (Conf),1,79,72,0.479,0.286,0.559,0.521,0.879,9,21,30,11,4,3,6,16,0.448,0.385,0.5,0.534,0.667,4,17,21,10,4,1,8,23
16,2024-01-11,1,washington,arizona-state,REG (Conf),1,82,67,0.508,0.52,0.5,0.619,0.563,8,28,36,17,3,4,13,18,0.407,0.235,0.476,0.441,0.714,7,20,27,9,7,6,10,21
17,2024-01-14,0,washington,ucla,REG (Conf),0,61,73,0.404,0.24,0.556,0.462,0.65,6,21,27,6,4,2,19,22,0.5,0.429,0.528,0.56,0.68,4,21,25,20,8,4,15,20
18,2024-01-18,0,washington,california,REG (Conf),1,77,75,0.377,0.286,0.471,0.449,0.938,12,25,37,14,5,1,10,20,0.466,0.381,0.514,0.534,0.591,6,27,33,13,6,4,7,17
19,2024-01-20,0,washington,stanford,REG (Conf),0,80,90,0.483,0.333,0.564,0.542,0.882,5,19,24,6,7,3,10,23,0.509,0.542,0.484,0.627,0.778,3,25,28,17,3,5,10,15
20,2024-01-24,1,washington,colorado,REG (Conf),0,81,98,0.541,0.263,0.667,0.582,0.556,4,15,19,13,8,2,10,21,0.55,0.462,0.574,0.6,0.929,9,26,35,17,8,4,13,16
21,2024-01-27,1,washington,utah,REG (Conf),1,98,73,0.574,0.458,0.636,0.654,0.818,5,23,28,17,7,3,8,14,0.468,0.357,0.559,0.548,0.417,7,23,30,14,5,5,14,14
22,2024-02-03,1,washington,washington-state,REG (Conf),0,87,90,0.571,0.4,0.634,0.625,0.739,5,22,27,15,1,2,9,14,0.507,0.313,0.559,0.54,0.692,14,21,35,13,4,3,5,19
23,2024-02-08,0,washington,oregon,REG (Conf),0,80,85,0.459,0.19,0.6,0.492,0.833,7,30,37,14,9,7,15,23,0.4,0.333,0.439,0.462,0.758,11,23,34,19,9,4,11,19
24,2024-02-10,0,washington,oregon-state,REG (Conf),1,67,55,0.423,0.333,0.5,0.5,0.75,7,27,34,14,6,5,11,14,0.339,0.318,0.353,0.402,0.909,4,23,27,11,8,1,9,18
25,2024-02-15,1,washington,stanford,REG (Conf),1,85,65,0.537,0.391,0.614,0.604,0.571,3,30,33,17,10,2,11,15,0.4,0.296,0.485,0.467,0.9,6,27,33,8,6,3,17,10
26,2024-02-17,1,washington,california,REG (Conf),0,80,82,0.443,0.346,0.5,0.507,0.563,7,24,31,15,7,1,9,15,0.455,0.269,0.575,0.508,0.75,12,30,42,13,6,3,12,20
27,2024-02-22,0,washington,arizona-state,REG (Conf),1,84,82,0.429,0.267,0.55,0.486,0.615,12,35,47,18,7,3,13,18,0.386,0.375,0.391,0.45,0.679,9,30,39,16,7,4,10,23
28,2024-02-24,0,washington,arizona,REG (Conf),0,75,91,0.382,0.3,0.435,0.441,0.615,9,21,30,19,6,1,11,17,0.471,0.429,0.49,0.536,0.762,14,37,51,22,9,6,14,13
29,2024-02-29,1,washington,ucla,REG (Conf),1,94,77,0.556,0.625,0.5,0.694,0.792,4,27,31,23,2,5,5,17,0.446,0.318,0.512,0.5,0.8,8,20,28,18,3,3,4,21
30,2024-03-02,1,washington,southern-california,REG (Conf),0,75,82,0.417,0.406,0.429,0.525,0.857,6,19,25,17,5,3,10,15,0.544,0.471,0.575,0.614,0.75,4,25,29,12,8,5,8,15
31,2024-03-07,0,washington,washington-state,REG (Conf),1,74,68,0.509,0.375,0.564,0.564,0.706,5,26,31,11,5,2,12,16,0.394,0.167,0.511,0.423,0.471,15,27,42,13,6,3,9,14
32,2024-03-13,2,washington,southern-california,CTOURN,0,74,80,0.456,0.458,0.455,0.553,0.733,5,20,25,14,8,0,15,16,0.5,0.409,0.559,0.58,0.714,6,23,29,19,10,4,12,14
1,2023-11-07,1,maryland,mount-st-marys,REG (Non-Conf),1,68,53,0.49,0.188,0.636,0.52,0.68,9,22,31,6,8,6,15,17,0.356,0.167,0.404,0.373,0.75,12,18,30,7,6,3,13,21
2,2023-11-10,2,maryland,davidson,REG (Non-Conf),0,61,64,0.351,0.217,0.441,0.395,0.762,14,18,32,13,8,5,13,18,0.429,0.533,0.382,0.51,0.667,8,23,31,15,11,3,14,21
3,2023-11-12,2,maryland,uab,REG (Non-Conf),0,63,66,0.386,0.261,0.471,0.439,0.65,10,23,33,10,6,3,14,17,0.407,0.111,0.467,0.417,0.913,7,24,31,8,10,9,13,17
4,2023-11-17,0,maryland,villanova,REG (Non-Conf),0,40,57,0.24,0.192,0.292,0.29,0.688,7,12,19,9,11,4,10,17,0.45,0.389,0.5,0.538,0.737,5,26,31,7,6,1,17,18
5,2023-11-21,1,maryland,umbc,REG (Non-Conf),1,92,68,0.456,0.286,0.532,0.5,0.649,14,27,41,9,12,4,13,17,0.397,0.294,0.431,0.434,0.643,12,27,39,14,1,3,23,23
6,2023-11-25,1,maryland,south-alabama,REG (Non-Conf),1,68,55,0.421,0.161,0.731,0.465,0.75,14,24,38,13,6,4,14,14,0.392,0.294,0.441,0.441,1.0,3,19,22,6,8,2,11,18
7,2023-11-28,1,maryland,rider,REG (Non-Conf),1,103,76,0.579,0.4,0.676,0.649,0.644,9,22,31,17,11,7,6,21,0.459,0.222,0.5,0.475,0.75,13,22,35,10,2,2,15,29
8,2023-12-01,0,maryland,indiana,REG (Conf),0,53,65,0.357,0.125,0.45,0.375,0.647,10,19,29,8,9,7,12,21,0.456,0.333,0.479,0.482,0.556,13,29,42,17,7,4,13,17
9,2023-12-06,1,maryland,penn-state,REG (Conf),1,81,75,0.343,0.2,0.429,0.381,0.769,19,29,48,9,7,3,15,22,0.387,0.32,0.432,0.452,0.905,8,22,30,12,9,5,10,30
10,2023-12-12,1,maryland,alcorn-state,REG (Non-Conf),1,105,65,0.526,0.467,0.593,0.649,0.775,11,22,33,20,9,5,8,14,0.441,0.556,0.42,0.483,0.5,10,16,26,9,6,2,17,24
11,2023-12-19,1,maryland,nicholls-state,REG (Non-Conf),1,73,67,0.355,0.37,0.343,0.435,0.655,13,29,42,12,4,13,5,15,0.39,0.545,0.297,0.492,0.529,8,28,36,12,4,6,7,23
12,2023-12-22,0,maryland,ucla,REG (Non-Conf),1,69,60,0.417,0.364,0.462,0.5,0.7,7,23,30,6,5,2,9,29,0.315,0.071,0.4,0.324,0.735,16,16,32,6,3,1,9,25
13,2023-12-28,1,maryland,coppin-state,REG (Non-Conf),1,75,53,0.475,0.273,0.595,0.525,0.619,15,24,39,14,8,6,11,12,0.364,0.417,0.349,0.409,0.889,7,20,27,5,5,1,14,17
14,2024-01-02,1,maryland,purdue,REG (Conf),0,53,67,0.333,0.227,0.39,0.373,0.545,13,17,30,5,6,3,8,12,0.463,0.45,0.471,0.546,0.8,9,27,36,16,1,2,11,7
15,2024-01-07,0,maryland,minnesota,REG (Conf),0,62,65,0.38,0.333,0.395,0.42,0.833,9,23,32,10,6,6,17,20,0.407,0.261,0.5,0.458,0.611,9,18,27,18,11,6,10,19
16,2024-01-11,1,maryland,michigan,REG (Conf),1,64,57,0.408,0.333,0.464,0.48,0.739,7,27,34,11,6,5,10,14,0.396,0.333,0.421,0.443,0.667,4,24,28,10,4,2,11,18
17,2024-01-14,0,maryland,illinois,REG (Conf),1,76,67,0.462,0.235,0.542,0.492,0.706,10,27,37,14,4,6,7,15,0.328,0.273,0.357,0.375,0.792,10,25,35,8,5,3,8,14
18,2024-01-17,0,maryland,northwestern,REG (Conf),0,69,72,0.521,0.353,0.613,0.583,0.722,5,21,26,12,3,5,13,21,0.436,0.286,0.529,0.491,0.818,10,19,29,15,10,3,5,18
19,2024-01-21,1,maryland,michigan-state,REG (Conf),0,59,61,0.42,0.364,0.464,0.5,0.818,9,23,32,8,4,6,17,16,0.42,0.438,0.412,0.49,0.75,2,18,20,9,10,4,7,14
20,2024-01-24,0,maryland,iowa,REG (Conf),1,69,67,0.471,0.467,0.472,0.539,0.7,8,19,27,10,6,8,13,19,0.421,0.214,0.488,0.447,0.889,10,20,30,11,5,3,13,18
21,2024-01-27,1,maryland,nebraska,REG (Conf),1,73,51,0.406,0.423,0.395,0.492,0.714,15,25,40,16,11,5,8,13,0.395,0.476,0.318,0.512,0.583,2,21,23,10,5,3,17,14
22,2024-02-03,0,maryland,michigan-state,REG (Conf),0,54,63,0.309,0.233,0.4,0.373,1.0,10,15,25,8,5,5,13,15,0.444,0.286,0.5,0.481,0.688,11,22,33,14,7,5,10,14
23,2024-02-06,1,maryland,rutgers,REG (Conf),0,53,56,0.315,0.111,0.417,0.333,0.739,12,23,35,6,6,2,15,14,0.393,0.231,0.442,0.42,0.818,9,24,33,7,8,6,13,19
24,2024-02-10,0,maryland,ohio-state,REG (Conf),0,75,79,0.387,0.412,0.378,0.444,0.667,11,29,40,11,3,1,12,20,0.439,0.235,0.51,0.47,0.85,5,31,36,9,6,5,9,25
25,2024-02-14,1,maryland,iowa,REG (Conf),1,78,66,0.481,0.235,0.6,0.519,0.828,9,22,31,11,7,2,11,11,0.406,0.273,0.476,0.453,0.667,10,17,27,11,4,5,9,23
26,2024-02-17,1,maryland,illinois,REG (Conf),0,80,85,0.413,0.222,0.489,0.444,0.828,11,24,35,9,3,4,6,25,0.48,0.25,0.633,0.53,0.889,4,26,30,9,2,4,7,22
27,2024-02-20,0,maryland,wisconsin,REG (Conf),0,70,74,0.462,0.333,0.514,0.51,0.739,4,18,22,9,5,2,9,25,0.447,0.235,0.567,0.489,0.903,8,25,33,6,3,3,12,19
28,2024-02-25,0,maryland,rutgers,REG (Conf),1,63,46,0.412,0.316,0.469,0.471,0.625,12,25,37,15,6,6,14,15,0.37,0.182,0.429,0.391,0.588,6,19,25,9,8,8,12,19
29,2024-02-28,1,maryland,northwestern,REG (Conf),0,61,68,0.389,0.091,0.594,0.407,0.708,10,20,30,9,1,2,7,23,0.463,0.154,0.607,0.488,0.903,3,28,31,8,2,0,8,20
30,2024-03-03,1,maryland,indiana,REG (Conf),0,78,83,0.484,0.375,0.553,0.556,0.9,6,18,24,12,8,2,10,15,0.564,0.438,0.615,0.627,0.824,6,26,32,14,4,4,14,10
31,2024-03-10,0,maryland,penn-state,REG (Conf),0,69,85,0.379,0.259,0.484,0.44,0.72,6,19,25,11,8,2,8,19,0.484,0.3,0.571,0.532,0.864,12,31,43,18,6,3,10,17
32,2024-03-13,2,maryland,rutgers,CTOURN,1,65,51,0.431,0.35,0.484,0.5,0.737,7,32,39,17,8,4,18,19,0.311,0.238,0.35,0.352,0.571,5,21,26,11,9,6,11,16
33,2024-03-14,2,maryland,wisconsin,CTOURN,0,56,87,0.393,0.4,0.39,0.446,0.6,6,13,19,10,7,4,11,11,0.517,0.64,0.429,0.65,0.818,9,26,35,25,5,2,12,17
1,2023-11-06,2,rutgers,princeton,REG (Non-Conf),0,61,68,0.403,0.286,0.438,0.435,1.0,11,23,34,14,7,6,9,16,0.433,0.45,0.425,0.508,0.636,14,20,34,11,5,2,12,11
2,2023-11-10,1,rutgers,boston-university,REG (Non-Conf),1,69,45,0.442,0.28,0.593,0.51,0.533,12,29,41,12,5,3,17,15,0.269,0.2,0.333,0.317,0.667,6,20,26,6,14,1,12,20
3,2023-11-12,1,rutgers,bryant,REG (Non-Conf),1,66,57,0.311,0.182,0.385,0.344,0.706,17,28,45,11,7,4,13,15,0.373,0.261,0.444,0.424,0.636,5,28,33,9,12,7,11,25
4,2023-11-15,1,rutgers,georgetown,REG (Non-Conf),1,71,60,0.453,0.375,0.517,0.538,0.583,6,21,27,11,9,4,9,16,0.353,0.28,0.423,0.422,0.81,9,27,36,4,3,1,18,21
5,2023-11-18,1,rutgers,howard,REG (Non-Conf),1,85,63,0.542,0.294,0.643,0.585,0.615,10,25,35,19,11,7,11,14,0.4,0.476,0.353,0.491,0.643,7,21,28,13,5,4,20,22
6,2023-11-27,1,rutgers,saint-peters,REG (Non-Conf),1,71,40,0.382,0.3,0.429,0.436,0.719,9,23,32,13,12,9,7,21,0.236,0.158,0.278,0.264,0.524,16,26,42,5,4,3,19,27
7,2023-12-02,1,rutgers,illinois,REG (Conf),0,58,76,0.333,0.462,0.298,0.383,0.6,6,17,23,9,9,9,10,17,0.455,0.429,0.467,0.523,0.636,14,35,49,12,3,4,15,20
8,2023-12-06,0,rutgers,wake-forest,REG (Non-Conf),0,57,76,0.375,0.318,0.412,0.438,0.727,8,17,25,8,4,4,14,18,0.429,0.308,0.514,0.492,0.737,11,26,37,16,5,5,10,9
9,2023-12-09,0,rutgers,seton-hall,REG (Non-Conf),1,70,63,0.411,0.5,0.344,0.518,0.75,8,29,37,14,3,10,9,23,0.361,0.15,0.463,0.385,0.593,16,21,37,9,4,6,7,14
10,2023-12-16,1,rutgers,liu,REG (Non-Conf),1,83,61,0.493,0.2,0.617,0.522,0.5,12,29,41,18,9,8,9,8,0.417,0.3,0.475,0.467,0.625,5,25,30,13,7,3,17,20
11,2023-12-23,2,rutgers,mississippi-state,REG (Non-Conf),0,60,70,0.371,0.176,0.444,0.395,0.786,6,17,23,10,6,3,8,19,0.415,0.25,0.486,0.453,0.846,11,33,44,14,6,5,12,13
12,2023-12-30,1,rutgers,stonehill,REG (Non-Conf),1,59,58,0.258,0.179,0.324,0.298,0.629,15,25,40,12,9,4,11,13,0.317,0.276,0.355,0.383,0.857,10,30,40,12,8,2,15,26
13,2024-01-03,0,rutgers,ohio-state,REG (Conf),0,72,76,0.403,0.25,0.488,0.448,0.857,12,26,38,7,5,5,10,13,0.467,0.458,0.472,0.558,0.75,8,26,34,17,4,3,12,10
14,2024-01-06,0,rutgers,iowa,REG (Conf),0,77,86,0.394,0.316,0.423,0.437,0.789,17,27,44,8,9,7,16,21,0.46,0.5,0.449,0.516,0.875,7,26,33,17,9,4,13,17
15,2024-01-09,1,rutgers,indiana,REG (Conf),1,66,57,0.323,0.227,0.372,0.362,0.679,15,31,46,12,9,7,15,13,0.397,0.269,0.5,0.457,0.267,7,30,37,17,10,5,18,21
16,2024-01-14,0,rutgers,michigan-state,REG (Conf),0,55,73,0.37,0.389,0.361,0.435,0.615,5,23,28,13,1,2,7,17,0.455,0.48,0.433,0.564,0.733,8,28,36,19,4,3,8,16
17,2024-01-17,1,rutgers,nebraska,REG (Conf),1,87,82,0.385,0.379,0.388,0.455,0.533,20,26,46,16,6,5,12,17,0.379,0.371,0.387,0.477,0.792,7,29,36,13,8,6,13,24
18,2024-01-21,0,rutgers,illinois,REG (Conf),0,63,86,0.377,0.214,0.418,0.399,0.727,9,21,30,8,7,3,14,19,0.508,0.222,0.722,0.556,0.593,11,32,43,17,7,3,12,12
19,2024-01-28,1,rutgers,purdue,REG (Conf),0,60,68,0.375,0.25,0.417,0.406,0.615,12,18,30,12,4,1,10,16,0.489,0.263,0.654,0.544,0.76,6,25,31,12,8,6,14,11
20,2024-01-31,1,rutgers,penn-state,REG (Conf),0,46,61,0.34,0.059,0.485,0.35,0.5,10,19,29,9,9,4,19,17,0.385,0.217,0.517,0.433,0.762,10,28,38,12,13,4,13,19
21,2024-02-03,0,rutgers,michigan,REG (Conf),1,69,59,0.403,0.154,0.463,0.418,0.765,12,24,36,12,8,3,9,13,0.434,0.292,0.552,0.5,0.857,6,23,29,10,2,7,18,14
22,2024-02-06,0,rutgers,maryland,REG (Conf),1,56,53,0.393,0.231,0.442,0.42,0.818,9,24,33,7,8,6,13,19,0.315,0.111,0.417,0.333,0.739,12,23,35,6,6,2,15,14
23,2024-02-10,1,rutgers,wisconsin,REG (Conf),1,78,56,0.448,0.588,0.4,0.522,0.889,10,31,41,18,8,9,7,19,0.328,0.238,0.378,0.371,0.591,9,27,36,7,3,2,11,14
24,2024-02-15,1,rutgers,northwestern,REG (Conf),1,63,60,0.396,0.429,0.385,0.453,0.6,8,21,29,13,10,9,8,17,0.36,0.381,0.345,0.44,0.842,7,27,34,7,6,8,14,17
25,2024-02-18,0,rutgers,minnesota,REG (Conf),0,70,81,0.387,0.211,0.465,0.419,0.818,10,19,29,16,10,5,7,21,0.51,0.5,0.515,0.592,0.676,9,25,34,20,4,8,13,19
26,2024-02-22,0,rutgers,purdue,REG (Conf),0,68,96,0.426,0.385,0.439,0.472,0.85,7,15,22,11,8,2,11,16,0.589,0.522,0.636,0.696,0.9,10,24,34,22,8,4,11,12
27,2024-02-25,1,rutgers,maryland,REG (Conf),0,46,63,0.37,0.182,0.429,0.391,0.588,6,19,25,9,8,8,12,19,0.412,0.316,0.469,0.471,0.625,12,25,37,15,6,6,14,15
28,2024-02-29,1,rutgers,michigan,REG (Conf),1,82,52,0.524,0.4,0.581,0.587,0.667,8,30,38,17,10,4,5,16,0.316,0.261,0.353,0.368,0.5,12,23,35,11,4,1,14,14
29,2024-03-03,0,rutgers,nebraska,REG (Conf),0,56,67,0.328,0.16,0.436,0.359,0.526,18,20,38,9,8,2,9,17,0.407,0.333,0.481,0.491,0.7,13,29,42,12,5,4,13,16
30,2024-03-07,0,rutgers,wisconsin,REG (Conf),0,66,78,0.446,0.333,0.514,0.509,0.6,8,20,28,11,11,4,17,20,0.45,0.474,0.439,0.525,0.652,13,26,39,13,14,2,12,11
31,2024-03-10,1,rutgers,ohio-state,REG (Conf),0,51,73,0.273,0.222,0.297,0.309,0.607,11,18,29,7,8,4,11,20,0.5,0.45,0.536,0.594,0.762,6,31,37,14,5,8,14,22
32,2024-03-13,2,rutgers,maryland,CTOURN,0,51,65,0.311,0.238,0.35,0.352,0.571,5,21,26,11,9,6,11,16,0.431,0.35,0.484,0.5,0.737,7,32,39,17,8,4,18,19
1,2023-11-06,1,nebraska,lindenwood,REG (Non-Conf),1,84,52,0.482,0.367,0.615,0.58,0.655,7,33,40,19,5,7,9,12,0.324,0.188,0.365,0.346,0.556,10,25,35,2,4,2,11,21
2,2023-11-09,1,nebraska,florida-am,REG (Non-Conf),1,81,54,0.411,0.357,0.464,0.5,0.694,12,34,46,15,7,5,18,17,0.303,0.2,0.348,0.333,0.588,10,23,33,10,8,3,13,26
3,2023-11-13,1,nebraska,rider,REG (Non-Conf),1,64,50,0.333,0.281,0.4,0.412,0.773,12,31,43,13,3,0,10,9,0.304,0.24,0.355,0.357,0.833,6,27,33,8,10,5,11,18
4,2023-11-15,1,nebraska,stony-brook,REG (Non-Conf),1,84,63,0.55,0.308,0.735,0.617,0.588,10,32,42,19,3,1,14,13,0.379,0.233,0.5,0.432,0.6,8,19,27,6,10,2,7,17
5,2023-11-18,2,nebraska,oregon-state,REG (Non-Conf),1,84,63,0.462,0.333,0.537,0.523,0.615,15,26,41,16,8,3,6,19,0.352,0.273,0.406,0.407,0.905,9,20,29,11,4,3,9,23
6,2023-11-22,1,nebraska,duquesne,REG (Non-Conf),1,89,79,0.491,0.375,0.586,0.575,0.903,7,20,27,18,1,2,2,13,0.444,0.276,0.588,0.508,0.882,13,23,36,8,1,4,6,24
7,2023-11-26,1,nebraska,cal-state-fullerton,REG (Non-Conf),1,85,72,0.466,0.4,0.536,0.569,0.95,10,24,34,18,3,3,9,9,0.418,0.409,0.422,0.485,0.778,12,19,31,9,8,5,12,17
8,2023-12-03,1,nebraska,creighton,REG (Non-Conf),0,60,89,0.338,0.091,0.449,0.352,0.714,13,22,35,6,7,1,8,10,0.464,0.35,0.621,0.565,0.846,12,34,46,17,5,4,10,14
9,2023-12-06,0,nebraska,minnesota,REG (Conf),0,65,76,0.453,0.278,0.543,0.5,0.8,9,19,28,15,7,1,18,21,0.472,0.32,0.607,0.547,0.621,10,18,28,18,10,7,16,9
10,2023-12-10,1,nebraska,michigan-state,REG (Conf),1,77,70,0.5,0.435,0.548,0.593,0.867,4,24,28,16,5,4,8,11,0.443,0.471,0.432,0.508,0.889,6,21,27,14,5,2,9,13
11,2023-12-17,0,nebraska,kansas-state,REG (Non-Conf),1,62,46,0.347,0.355,0.341,0.424,0.25,19,33,52,14,7,4,13,17,0.267,0.133,0.4,0.3,0.556,10,21,31,11,6,9,12,11
12,2023-12-20,1,nebraska,north-dakota,REG (Non-Conf),1,83,75,0.46,0.344,0.581,0.548,0.737,11,24,35,14,7,0,9,11,0.388,0.344,0.429,0.47,0.706,15,20,35,11,6,2,10,14
13,2023-12-29,1,nebraska,south-carolina-state,REG (Non-Conf),1,91,62,0.475,0.3,0.645,0.549,0.75,9,34,43,22,16,7,20,18,0.311,0.217,0.353,0.345,0.733,11,25,36,9,9,3,18,21
14,2024-01-03,1,nebraska,indiana,REG (Conf),1,86,70,0.458,0.375,0.556,0.559,0.769,7,19,26,16,15,0,8,20,0.471,0.5,0.455,0.559,0.684,7,24,31,19,5,2,19,19
15,2024-01-06,0,nebraska,wisconsin,REG (Conf),0,72,88,0.491,0.462,0.519,0.604,0.727,3,22,25,16,4,4,12,16,0.55,0.5,0.588,0.658,0.692,7,24,31,18,6,0,8,13
16,2024-01-09,1,nebraska,purdue,REG (Conf),1,88,72,0.509,0.609,0.441,0.632,0.842,4,23,27,22,9,3,8,17,0.421,0.394,0.458,0.535,0.733,9,22,31,17,1,2,13,16
17,2024-01-12,0,nebraska,iowa,REG (Conf),0,76,94,0.476,0.154,0.703,0.508,0.8,8,26,34,14,5,1,8,14,0.522,0.429,0.625,0.634,0.643,9,25,34,30,5,0,6,13
18,2024-01-17,0,nebraska,rutgers,REG (Conf),0,82,87,0.379,0.371,0.387,0.477,0.792,7,29,36,13,8,6,13,24,0.385,0.379,0.388,0.455,0.533,20,26,46,16,6,5,12,17
19,2024-01-20,1,nebraska,northwestern,REG (Conf),1,75,69,0.553,0.538,0.559,0.628,0.8,6,30,36,18,5,3,17,16,0.381,0.323,0.438,0.46,0.647,11,15,26,17,13,5,7,14
20,2024-01-23,1,nebraska,ohio-state,REG (Conf),1,83,69,0.492,0.538,0.457,0.607,0.75,7,26,33,19,5,2,6,11,0.482,0.348,0.576,0.554,0.583,6,22,28,19,2,7,8,13
21,2024-01-27,0,nebraska,maryland,REG (Conf),0,51,73,0.395,0.476,0.318,0.512,0.583,2,21,23,10,5,3,17,14,0.406,0.423,0.395,0.492,0.714,15,25,40,16,11,5,8,13
22,2024-02-01,1,nebraska,wisconsin,REG (Conf),1,80,72,0.448,0.333,0.548,0.526,0.731,7,27,34,15,9,2,12,13,0.422,0.323,0.515,0.5,0.667,9,30,39,8,8,2,16,18
23,2024-02-04,0,nebraska,illinois,REG (Conf),0,84,87,0.426,0.429,0.425,0.515,1.0,4,28,32,12,6,2,8,21,0.414,0.265,0.556,0.479,0.667,15,31,46,18,7,5,13,11
24,2024-02-07,0,nebraska,northwestern,REG (Conf),0,68,80,0.458,0.316,0.552,0.521,0.818,2,23,25,11,4,4,16,24,0.429,0.44,0.421,0.516,0.682,12,22,34,17,7,3,8,19
25,2024-02-10,1,nebraska,michigan,REG (Conf),1,79,59,0.469,0.391,0.512,0.539,0.625,12,27,39,18,7,3,9,18,0.323,0.333,0.316,0.387,0.733,17,19,36,12,7,4,12,14
26,2024-02-17,1,nebraska,penn-state,REG (Conf),1,68,49,0.443,0.19,0.575,0.475,0.909,9,29,38,10,7,0,13,15,0.333,0.217,0.419,0.38,0.5,7,22,29,6,10,7,14,13
27,2024-02-21,0,nebraska,indiana,REG (Conf),1,85,70,0.492,0.424,0.567,0.603,0.643,7,27,34,19,5,1,7,18,0.426,0.19,0.55,0.459,0.583,9,26,35,13,3,3,9,17
28,2024-02-25,1,nebraska,minnesota,REG (Conf),1,73,55,0.393,0.321,0.455,0.467,0.842,11,30,41,14,5,2,10,15,0.31,0.261,0.343,0.362,0.684,9,26,35,6,4,3,12,14
29,2024-02-29,0,nebraska,ohio-state,REG (Conf),0,69,78,0.388,0.303,0.471,0.463,0.875,7,24,31,15,7,1,8,21,0.426,0.381,0.455,0.5,0.857,9,32,41,13,2,3,13,9
30,2024-03-03,1,nebraska,rutgers,REG (Conf),1,67,56,0.407,0.333,0.481,0.491,0.7,13,29,42,12,5,4,13,16,0.328,0.16,0.436,0.359,0.526,18,20,38,9,8,2,9,17
31,2024-03-10,0,nebraska,michigan,REG (Conf),1,85,70,0.579,0.333,0.722,0.64,0.6,4,28,32,13,6,3,8,17,0.397,0.321,0.467,0.474,0.833,6,18,24,10,4,2,9,17
32,2024-03-15,2,nebraska,indiana,CTOURN,1,93,66,0.5,0.438,0.571,0.617,0.792,6,33,39,20,8,4,11,13,0.353,0.25,0.396,0.39,1.0,9,23,32,16,8,5,11,17
33,2024-03-16,2,nebraska,illinois,CTOURN,0,87,98,0.464,0.296,0.571,0.522,0.714,8,23,31,14,5,1,8,19,0.464,0.371,0.559,0.558,0.808,13,26,39,18,3,3,9,18
