Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
24.0,2023-02-04,0,purdue,indiana,REG (Conf),0,74.0,79.0,0.509,0.333,0.59,0.561,0.588,15.0,21.0,36.0,15.0,4.0,3.0,16.0,16.0,0.526,0.4,0.553,0.561,0.833,8.0,13.0,21.0,11.0,11.0,5.0,7.0,19.0
25.0,2023-02-09,1,purdue,iowa,REG (Conf),1,87.0,73.0,0.55,0.37,0.697,0.633,0.917,12.0,26.0,38.0,21.0,3.0,5.0,15.0,8.0,0.449,0.278,0.51,0.486,0.857,5.0,15.0,20.0,22.0,11.0,3.0,7.0,13.0
26.0,2023-02-12,0,purdue,northwestern,REG (Conf),0,58.0,64.0,0.362,0.227,0.48,0.415,0.792,6.0,25.0,31.0,15.0,5.0,4.0,14.0,17.0,0.411,0.182,0.559,0.446,0.7,9.0,20.0,29.0,12.0,11.0,4.0,9.0,17.0
27.0,2023-02-16,0,purdue,maryland,REG (Conf),0,54.0,68.0,0.44,0.154,0.541,0.46,0.8,3.0,19.0,22.0,11.0,4.0,5.0,7.0,17.0,0.472,0.455,0.476,0.519,0.813,8.0,23.0,31.0,14.0,5.0,2.0,8.0,12.0
28.0,2023-02-19,1,purdue,ohio-state,REG (Conf),1,82.0,55.0,0.5,0.438,0.526,0.565,0.778,12.0,29.0,41.0,16.0,7.0,3.0,11.0,14.0,0.4,0.263,0.472,0.445,0.545,5.0,12.0,17.0,11.0,9.0,6.0,10.0,21.0
29.0,2023-02-25,1,purdue,indiana,REG (Conf),0,71.0,79.0,0.349,0.217,0.425,0.389,0.667,19.0,25.0,44.0,15.0,6.0,3.0,10.0,15.0,0.508,0.467,0.522,0.566,0.833,5.0,24.0,29.0,16.0,4.0,3.0,7.0,23.0
30.0,2023-03-02,0,purdue,wisconsin,REG (Conf),1,63.0,61.0,0.5,0.211,0.69,0.542,0.611,10.0,26.0,36.0,11.0,3.0,1.0,10.0,11.0,0.397,0.417,0.382,0.483,1.0,6.0,15.0,21.0,8.0,5.0,0.0,6.0,17.0
31.0,2023-03-05,1,purdue,illinois,REG (Conf),1,76.0,71.0,0.472,0.333,0.543,0.528,0.714,12.0,16.0,28.0,15.0,11.0,2.0,11.0,17.0,0.48,0.318,0.607,0.55,0.667,10.0,18.0,28.0,13.0,8.0,7.0,14.0,23.0
32.0,2023-03-10,2,purdue,rutgers,CTOURN,1,70.0,65.0,0.468,0.35,0.556,0.543,0.704,11.0,20.0,31.0,17.0,2.0,3.0,11.0,15.0,0.403,0.316,0.442,0.452,0.692,11.0,13.0,24.0,15.0,9.0,3.0,6.0,26.0
33.0,2023-03-11,2,purdue,ohio-state,CTOURN,1,80.0,66.0,0.483,0.467,0.488,0.543,0.773,8.0,26.0,34.0,18.0,3.0,2.0,6.0,17.0,0.423,0.417,0.429,0.519,0.706,5.0,18.0,23.0,13.0,2.0,3.0,8.0,24.0
34.0,2023-03-12,2,purdue,penn-state,CTOURN,1,67.0,65.0,0.387,0.214,0.529,0.435,0.65,12.0,24.0,36.0,17.0,5.0,0.0,7.0,14.0,0.431,0.304,0.536,0.5,0.933,3.0,25.0,28.0,14.0,4.0,2.0,10.0,20.0
35.0,2023-03-17,2,purdue,fairleigh-dickinson,ROUND-64,0,58.0,63.0,0.358,0.192,0.519,0.406,0.789,11.0,25.0,36.0,15.0,3.0,6.0,16.0,13.0,0.387,0.304,0.436,0.444,0.8,9.0,19.0,28.0,11.0,11.0,3.0,8.0,19.0
1.0,2022-11-07,1,michigan-state,northern-arizona,REG (Non-Conf),1,73.0,55.0,0.446,0.333,0.526,0.515,0.75,10.0,32.0,42.0,17.0,6.0,6.0,9.0,16.0,0.317,0.267,0.367,0.383,0.692,7.0,25.0,32.0,13.0,5.0,2.0,11.0,13.0
2.0,2022-11-11,2,michigan-state,gonzaga,REG (Non-Conf),0,63.0,64.0,0.404,0.188,0.5,0.433,0.643,6.0,22.0,28.0,11.0,9.0,1.0,15.0,22.0,0.418,0.222,0.514,0.455,0.636,9.0,28.0,37.0,8.0,11.0,7.0,18.0,22.0
3.0,2022-11-15,2,michigan-state,kentucky,REG (Non-Conf),1,86.0,77.0,0.406,0.368,0.42,0.457,0.852,12.0,28.0,40.0,19.0,6.0,3.0,18.0,19.0,0.386,0.28,0.444,0.436,0.667,10.0,25.0,35.0,17.0,12.0,8.0,15.0,25.0
4.0,2022-11-18,1,michigan-state,villanova,REG (Non-Conf),1,73.0,71.0,0.519,0.52,0.517,0.639,0.667,5.0,24.0,29.0,22.0,4.0,1.0,12.0,16.0,0.453,0.276,0.667,0.528,0.789,4.0,20.0,24.0,15.0,7.0,0.0,6.0,10.0
5.0,2022-11-24,2,michigan-state,alabama,REG (Non-Conf),0,70.0,81.0,0.387,0.286,0.417,0.419,0.72,10.0,26.0,36.0,9.0,5.0,5.0,11.0,22.0,0.444,0.348,0.5,0.508,0.708,11.0,29.0,40.0,19.0,6.0,5.0,10.0,20.0
6.0,2022-11-26,2,michigan-state,oregon,REG (Non-Conf),1,74.0,70.0,0.443,0.31,0.563,0.516,0.917,10.0,22.0,32.0,20.0,2.0,1.0,7.0,12.0,0.429,0.313,0.548,0.508,0.75,10.0,22.0,32.0,13.0,4.0,2.0,10.0,17.0
7.0,2022-11-27,0,michigan-state,portland,REG (Non-Conf),1,78.0,77.0,0.525,0.571,0.511,0.593,0.727,9.0,18.0,27.0,17.0,1.0,3.0,8.0,14.0,0.426,0.448,0.406,0.533,1.0,7.0,16.0,23.0,17.0,4.0,3.0,5.0,13.0
8.0,2022-11-30,0,michigan-state,notre-dame,REG (Non-Conf),0,52.0,70.0,0.389,0.333,0.405,0.426,1.0,2.0,26.0,28.0,8.0,4.0,2.0,7.0,12.0,0.5,0.423,0.571,0.602,0.625,3.0,25.0,28.0,13.0,2.0,3.0,6.0,12.0
9.0,2022-12-04,1,michigan-state,northwestern,REG (Conf),0,63.0,70.0,0.418,0.364,0.455,0.491,0.75,6.0,21.0,27.0,16.0,7.0,4.0,13.0,17.0,0.429,0.304,0.538,0.5,0.875,5.0,25.0,30.0,8.0,10.0,5.0,11.0,15.0
10.0,2022-12-07,0,michigan-state,penn-state,REG (Conf),1,67.0,58.0,0.433,0.429,0.435,0.483,0.818,4.0,34.0,38.0,13.0,2.0,3.0,8.0,14.0,0.345,0.296,0.393,0.418,0.667,5.0,28.0,33.0,11.0,4.0,4.0,9.0,15.0
11.0,2022-12-10,1,michigan-state,brown,REG (Non-Conf),1,68.0,50.0,0.422,0.364,0.452,0.484,1.0,10.0,27.0,37.0,21.0,6.0,4.0,6.0,14.0,0.333,0.2,0.4,0.367,0.6,11.0,23.0,34.0,16.0,4.0,3.0,7.0,11.0
12.0,2022-12-21,1,michigan-state,oakland,REG (Non-Conf),1,67.0,54.0,0.49,0.455,0.517,0.588,0.438,8.0,31.0,39.0,19.0,5.0,6.0,14.0,16.0,0.317,0.28,0.342,0.373,0.636,9.0,18.0,27.0,10.0,7.0,3.0,7.0,18.0
13.0,2022-12-30,1,michigan-state,buffalo,REG (Non-Conf),1,89.0,68.0,0.508,0.421,0.55,0.576,0.7,7.0,28.0,35.0,21.0,6.0,3.0,10.0,13.0,0.424,0.313,0.46,0.462,0.7,9.0,23.0,32.0,11.0,4.0,7.0,14.0,23.0
14.0,2023-01-03,1,michigan-state,nebraska,REG (Conf),1,74.0,56.0,0.477,0.32,0.575,0.538,0.667,11.0,29.0,40.0,24.0,7.0,4.0,9.0,17.0,0.418,0.125,0.538,0.436,0.4,7.0,20.0,27.0,10.0,5.0,3.0,9.0,14.0
15.0,2023-01-07,1,michigan-state,michigan,REG (Conf),1,59.0,53.0,0.375,0.316,0.405,0.429,0.846,6.0,29.0,35.0,12.0,2.0,1.0,10.0,19.0,0.345,0.15,0.457,0.373,0.75,3.0,26.0,29.0,8.0,5.0,4.0,9.0,18.0
16.0,2023-01-10,0,michigan-state,wisconsin,REG (Conf),1,69.0,65.0,0.523,0.538,0.516,0.602,0.941,3.0,29.0,32.0,10.0,3.0,3.0,13.0,12.0,0.455,0.391,0.5,0.536,0.75,3.0,15.0,18.0,9.0,6.0,1.0,5.0,18.0
17.0,2023-01-13,0,michigan-state,illinois,REG (Conf),0,66.0,75.0,0.431,0.0,0.483,0.431,0.769,12.0,27.0,39.0,4.0,2.0,2.0,9.0,17.0,0.45,0.333,0.5,0.5,0.833,8.0,21.0,29.0,11.0,4.0,10.0,5.0,10.0
18.0,2023-01-16,1,michigan-state,purdue,REG (Conf),0,63.0,64.0,0.472,0.316,0.559,0.528,0.7,8.0,22.0,30.0,12.0,3.0,0.0,11.0,19.0,0.423,0.4,0.429,0.462,0.889,8.0,21.0,29.0,17.0,6.0,2.0,9.0,16.0
19.0,2023-01-19,1,michigan-state,rutgers,REG (Conf),1,70.0,57.0,0.473,0.545,0.424,0.582,0.857,6.0,28.0,34.0,19.0,9.0,6.0,9.0,17.0,0.344,0.118,0.426,0.359,0.733,15.0,22.0,37.0,14.0,8.0,1.0,11.0,12.0
20.0,2023-01-22,0,michigan-state,indiana,REG (Conf),0,69.0,82.0,0.434,0.286,0.487,0.472,0.679,6.0,20.0,26.0,6.0,5.0,1.0,9.0,20.0,0.473,0.6,0.425,0.555,0.875,8.0,23.0,31.0,13.0,4.0,6.0,9.0,21.0
21.0,2023-01-26,1,michigan-state,iowa,REG (Conf),1,63.0,61.0,0.387,0.4,0.381,0.452,0.583,10.0,22.0,32.0,15.0,10.0,4.0,10.0,15.0,0.456,0.176,0.575,0.482,0.462,9.0,27.0,36.0,9.0,7.0,2.0,13.0,13.0
22.0,2023-01-29,0,michigan-state,purdue,REG (Conf),0,61.0,77.0,0.479,0.5,0.474,0.531,0.625,1.0,22.0,23.0,14.0,6.0,4.0,13.0,19.0,0.5,0.412,0.537,0.56,0.545,11.0,25.0,36.0,21.0,5.0,2.0,8.0,14.0
23.0,2023-02-04,0,michigan-state,rutgers,REG (Conf),0,55.0,61.0,0.345,0.19,0.432,0.379,0.786,9.0,29.0,38.0,9.0,4.0,5.0,13.0,23.0,0.375,0.188,0.469,0.406,0.647,8.0,20.0,28.0,9.0,8.0,3.0,10.0,16.0
24.0,2023-02-07,1,michigan-state,maryland,REG (Conf),1,63.0,58.0,0.44,0.45,0.433,0.53,0.769,0.0,27.0,27.0,14.0,3.0,1.0,8.0,17.0,0.392,0.136,0.586,0.422,0.833,5.0,24.0,29.0,13.0,3.0,4.0,8.0,16.0
25.0,2023-02-12,0,michigan-state,ohio-state,REG (Conf),1,62.0,41.0,0.458,0.318,0.541,0.517,1.0,11.0,26.0,37.0,15.0,4.0,2.0,10.0,12.0,0.283,0.207,0.355,0.333,0.5,11.0,19.0,30.0,5.0,6.0,2.0,10.0,7.0
,2023-02-15,1,michigan-state,minnesota,REG (Conf),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,2023-02-18,0,michigan-state,michigan,REG (Conf),0,72.0,84.0,0.475,0.368,0.525,0.534,0.9,4.0,18.0,22.0,13.0,2.0,1.0,8.0,20.0,0.492,0.346,0.606,0.568,0.81,13.0,24.0,37.0,9.0,3.0,5.0,9.0,15.0
28.0,2023-02-21,1,michigan-state,indiana,REG (Conf),1,80.0,65.0,0.473,0.476,0.471,0.564,0.947,10.0,20.0,30.0,14.0,6.0,2.0,10.0,13.0,0.471,0.357,0.514,0.52,0.75,3.0,19.0,22.0,10.0,5.0,1.0,12.0,18.0
29.0,2023-02-25,0,michigan-state,iowa,REG (Conf),0,106.0,112.0,0.593,0.733,0.538,0.694,0.861,3.0,23.0,26.0,21.0,3.0,1.0,15.0,22.0,0.507,0.472,0.538,0.62,0.76,13.0,19.0,32.0,25.0,10.0,1.0,9.0,23.0
30.0,2023-02-28,0,michigan-state,nebraska,REG (Conf),1,80.0,67.0,0.453,0.552,0.371,0.578,0.857,9.0,21.0,30.0,19.0,5.0,3.0,10.0,16.0,0.51,0.304,0.692,0.582,0.667,3.0,23.0,26.0,11.0,3.0,2.0,14.0,14.0
31.0,2023-03-04,1,michigan-state,ohio-state,REG (Conf),1,84.0,78.0,0.547,0.6,0.515,0.66,0.7,5.0,21.0,26.0,17.0,2.0,2.0,8.0,12.0,0.483,0.44,0.515,0.578,0.917,6.0,21.0,27.0,15.0,6.0,3.0,7.0,20.0
32.0,2023-03-10,2,michigan-state,ohio-state,CTOURN,0,58.0,68.0,0.382,0.188,0.462,0.409,0.722,7.0,21.0,28.0,9.0,3.0,6.0,7.0,15.0,0.446,0.526,0.405,0.536,0.667,5.0,23.0,28.0,15.0,4.0,8.0,4.0,17.0
33.0,2023-03-17,2,michigan-state,southern-california,ROUND-64,1,72.0,62.0,0.481,0.357,0.525,0.528,0.6,8.0,26.0,34.0,11.0,7.0,3.0,7.0,10.0,0.414,0.35,0.447,0.474,0.875,8.0,27.0,35.0,15.0,2.0,2.0,11.0,18.0
34.0,2023-03-19,2,michigan-state,marquette,ROUND-32,1,69.0,60.0,0.444,0.125,0.579,0.463,0.826,10.0,26.0,36.0,8.0,9.0,3.0,10.0,19.0,0.385,0.407,0.36,0.49,0.643,7.0,22.0,29.0,11.0,3.0,0.0,16.0,18.0
35.0,2023-03-23,2,michigan-state,kansas-state,ROUND-16,0,93.0,98.0,0.492,0.52,0.474,0.595,0.818,9.0,20.0,29.0,18.0,2.0,6.0,13.0,16.0,0.559,0.458,0.614,0.64,0.688,6.0,21.0,27.0,26.0,10.0,3.0,5.0,24.0
1.0,2022-11-07,1,illinois,eastern-illinois,REG (Non-Conf),1,87.0,57.0,0.469,0.346,0.553,0.539,0.545,20.0,33.0,53.0,16.0,10.0,9.0,15.0,16.0,0.35,0.2,0.4,0.375,0.6,7.0,20.0,27.0,9.0,12.0,2.0,16.0,25.0
2.0,2022-11-11,1,illinois,kansas-city,REG (Non-Conf),1,86.0,48.0,0.469,0.296,0.595,0.531,0.692,11.0,28.0,39.0,15.0,11.0,8.0,11.0,11.0,0.313,0.143,0.395,0.336,0.714,12.0,24.0,36.0,8.0,5.0,2.0,23.0,21.0
3.0,2022-11-14,1,illinois,monmouth,REG (Non-Conf),1,103.0,65.0,0.597,0.424,0.793,0.71,0.75,11.0,24.0,35.0,21.0,11.0,4.0,18.0,23.0,0.429,0.375,0.455,0.49,0.739,3.0,15.0,18.0,11.0,6.0,0.0,22.0,21.0
4.0,2022-11-18,2,illinois,ucla,REG (Non-Conf),1,79.0,70.0,0.529,0.48,0.577,0.647,0.684,3.0,30.0,33.0,19.0,8.0,4.0,21.0,17.0,0.375,0.409,0.36,0.438,0.5,11.0,19.0,30.0,17.0,10.0,3.0,15.0,15.0
5.0,2022-11-20,2,illinois,virginia,REG (Non-Conf),0,61.0,70.0,0.407,0.346,0.455,0.483,0.444,7.0,21.0,28.0,11.0,5.0,4.0,13.0,22.0,0.417,0.294,0.484,0.469,0.781,8.0,28.0,36.0,10.0,8.0,2.0,12.0,14.0
6.0,2022-11-25,1,illinois,lindenwood,REG (Non-Conf),1,92.0,59.0,0.581,0.367,0.781,0.669,0.818,9.0,25.0,34.0,17.0,16.0,2.0,21.0,12.0,0.414,0.278,0.475,0.457,1.0,6.0,14.0,20.0,9.0,7.0,1.0,18.0,10.0
7.0,2022-11-29,1,illinois,syracuse,REG (Non-Conf),1,73.0,44.0,0.358,0.282,0.464,0.44,0.636,13.0,28.0,41.0,21.0,7.0,6.0,7.0,15.0,0.278,0.294,0.27,0.324,0.529,10.0,30.0,40.0,11.0,3.0,5.0,15.0,22.0
8.0,2022-12-02,0,illinois,maryland,REG (Conf),0,66.0,71.0,0.443,0.25,0.537,0.484,0.875,13.0,19.0,32.0,8.0,5.0,7.0,12.0,18.0,0.444,0.391,0.484,0.528,0.778,8.0,19.0,27.0,9.0,3.0,3.0,10.0,13.0
9.0,2022-12-06,2,illinois,texas,REG (Non-Conf),1,85.0,78.0,0.45,0.435,0.459,0.533,0.677,7.0,30.0,37.0,11.0,7.0,12.0,16.0,20.0,0.42,0.318,0.468,0.471,0.684,10.0,24.0,34.0,20.0,8.0,3.0,14.0,24.0
10.0,2022-12-10,1,illinois,penn-state,REG (Conf),0,59.0,74.0,0.442,0.304,0.552,0.51,0.5,7.0,24.0,31.0,11.0,4.0,4.0,11.0,11.0,0.5,0.5,0.5,0.611,0.8,3.0,22.0,25.0,13.0,9.0,1.0,9.0,15.0
11.0,2022-12-17,1,illinois,alabama-am,REG (Non-Conf),1,68.0,47.0,0.421,0.259,0.567,0.482,0.565,14.0,26.0,40.0,9.0,7.0,6.0,18.0,16.0,0.304,0.176,0.359,0.33,0.714,10.0,21.0,31.0,2.0,7.0,6.0,17.0,23.0
12.0,2022-12-22,2,illinois,missouri,REG (Non-Conf),0,71.0,93.0,0.403,0.226,0.581,0.46,0.737,18.0,17.0,35.0,10.0,6.0,1.0,16.0,16.0,0.593,0.5,0.641,0.678,0.722,8.0,16.0,24.0,23.0,13.0,2.0,10.0,20.0
13.0,2022-12-29,1,illinois,bethune-cookman,REG (Non-Conf),1,85.0,52.0,0.492,0.286,0.677,0.559,0.704,9.0,29.0,38.0,17.0,10.0,10.0,15.0,16.0,0.293,0.231,0.311,0.319,0.75,9.0,24.0,33.0,6.0,12.0,3.0,20.0,21.0
14.0,2023-01-04,0,illinois,northwestern,REG (Conf),0,60.0,73.0,0.397,0.286,0.5,0.466,0.6,7.0,27.0,34.0,13.0,2.0,6.0,15.0,29.0,0.321,0.389,0.286,0.387,0.8,8.0,23.0,31.0,11.0,11.0,3.0,7.0,17.0
15.0,2023-01-07,1,illinois,wisconsin,REG (Conf),1,79.0,69.0,0.472,0.526,0.441,0.566,0.731,7.0,30.0,37.0,14.0,5.0,6.0,10.0,14.0,0.438,0.276,0.571,0.5,0.417,10.0,24.0,34.0,12.0,6.0,2.0,9.0,21.0
16.0,2023-01-10,0,illinois,nebraska,REG (Conf),1,76.0,50.0,0.459,0.276,0.625,0.525,0.667,13.0,26.0,39.0,15.0,12.0,7.0,10.0,21.0,0.37,0.286,0.4,0.407,0.545,7.0,22.0,29.0,8.0,3.0,2.0,17.0,17.0
17.0,2023-01-13,1,illinois,michigan-state,REG (Conf),1,75.0,66.0,0.45,0.333,0.5,0.5,0.833,8.0,21.0,29.0,11.0,4.0,10.0,5.0,10.0,0.431,0.0,0.483,0.431,0.769,12.0,27.0,39.0,4.0,2.0,2.0,9.0,17.0
18.0,2023-01-16,0,illinois,minnesota,REG (Conf),1,78.0,60.0,0.5,0.313,0.563,0.539,0.643,9.0,36.0,45.0,17.0,2.0,7.0,10.0,21.0,0.362,0.231,0.4,0.388,0.6,6.0,18.0,24.0,13.0,5.0,2.0,5.0,14.0
19.0,2023-01-19,1,illinois,indiana,REG (Conf),0,65.0,80.0,0.387,0.421,0.372,0.452,0.391,12.0,13.0,25.0,7.0,11.0,2.0,8.0,8.0,0.618,0.333,0.674,0.645,0.692,6.0,26.0,32.0,13.0,4.0,6.0,14.0,19.0
20.0,2023-01-24,1,illinois,ohio-state,REG (Conf),1,69.0,60.0,0.407,0.179,0.613,0.449,0.889,13.0,29.0,42.0,13.0,4.0,6.0,10.0,20.0,0.367,0.4,0.36,0.4,0.6,8.0,16.0,24.0,8.0,6.0,3.0,6.0,16.0
21.0,2023-01-28,0,illinois,wisconsin,REG (Conf),1,61.0,51.0,0.431,0.3,0.516,0.49,0.611,6.0,28.0,34.0,7.0,2.0,5.0,11.0,14.0,0.333,0.333,0.333,0.412,0.571,5.0,25.0,30.0,9.0,6.0,0.0,9.0,18.0
22.0,2023-01-31,1,illinois,nebraska,REG (Conf),1,72.0,56.0,0.417,0.172,0.645,0.458,0.773,9.0,26.0,35.0,14.0,9.0,4.0,12.0,14.0,0.4,0.4,0.4,0.48,0.8,3.0,24.0,27.0,9.0,5.0,2.0,19.0,20.0
23.0,2023-02-04,0,illinois,iowa,REG (Conf),0,79.0,81.0,0.491,0.318,0.606,0.555,0.783,13.0,24.0,37.0,12.0,4.0,5.0,14.0,22.0,0.453,0.368,0.5,0.519,0.867,7.0,16.0,23.0,12.0,7.0,2.0,6.0,21.0
24.0,2023-02-11,1,illinois,rutgers,REG (Conf),1,69.0,60.0,0.482,0.25,0.611,0.527,0.667,10.0,27.0,37.0,9.0,3.0,7.0,16.0,11.0,0.348,0.25,0.377,0.377,0.667,12.0,19.0,31.0,7.0,9.0,6.0,8.0,14.0
25.0,2023-02-14,0,illinois,penn-state,REG (Conf),0,81.0,93.0,0.475,0.259,0.647,0.533,0.8,7.0,23.0,30.0,13.0,7.0,3.0,8.0,17.0,0.579,0.429,0.724,0.684,0.789,3.0,24.0,27.0,13.0,3.0,1.0,7.0,16.0
26.0,2023-02-18,0,illinois,indiana,REG (Conf),0,68.0,71.0,0.393,0.3,0.439,0.443,0.778,12.0,24.0,36.0,9.0,9.0,9.0,11.0,16.0,0.439,0.455,0.436,0.477,0.615,13.0,22.0,35.0,15.0,8.0,7.0,13.0,17.0
27.0,2023-02-20,1,illinois,minnesota,REG (Conf),1,78.0,69.0,0.482,0.385,0.567,0.571,0.538,10.0,27.0,37.0,8.0,4.0,2.0,8.0,18.0,0.474,0.353,0.525,0.526,0.6,6.0,26.0,32.0,14.0,5.0,1.0,8.0,19.0
28.0,2023-02-23,1,illinois,northwestern,REG (Conf),1,66.0,62.0,0.44,0.292,0.577,0.51,0.714,8.0,28.0,36.0,6.0,6.0,6.0,16.0,16.0,0.349,0.429,0.31,0.421,0.75,10.0,19.0,29.0,7.0,11.0,2.0,10.0,18.0
29.0,2023-02-26,0,illinois,ohio-state,REG (Conf),0,60.0,72.0,0.361,0.207,0.5,0.41,0.714,7.0,18.0,25.0,8.0,4.0,4.0,11.0,13.0,0.536,0.214,0.643,0.563,0.9,6.0,28.0,34.0,10.0,6.0,3.0,12.0,15.0
30.0,2023-03-02,1,illinois,michigan,REG (Conf),1,91.0,87.0,0.417,0.278,0.463,0.451,0.765,12.0,31.0,43.0,9.0,9.0,4.0,7.0,19.0,0.443,0.381,0.469,0.5,0.708,9.0,36.0,45.0,8.0,1.0,7.0,12.0,25.0
31.0,2023-03-05,0,illinois,purdue,REG (Conf),0,71.0,76.0,0.48,0.318,0.607,0.55,0.667,10.0,18.0,28.0,13.0,8.0,7.0,14.0,23.0,0.472,0.333,0.543,0.528,0.714,12.0,16.0,28.0,15.0,11.0,2.0,11.0,17.0
32.0,2023-03-09,2,illinois,penn-state,CTOURN,0,76.0,79.0,0.453,0.286,0.535,0.5,0.632,11.0,20.0,31.0,15.0,7.0,4.0,7.0,21.0,0.518,0.381,0.6,0.589,0.591,8.0,23.0,31.0,13.0,4.0,3.0,9.0,20.0
33.0,2023-03-16,2,illinois,arkansas,ROUND-64,0,63.0,73.0,0.385,0.273,0.467,0.442,0.654,2.0,27.0,29.0,10.0,10.0,5.0,16.0,19.0,0.381,0.273,0.404,0.405,0.759,10.0,29.0,39.0,4.0,12.0,4.0,11.0,19.0
1.0,2022-11-07,1,wisconsin,south-dakota,REG (Non-Conf),1,85.0,59.0,0.509,0.462,0.552,0.618,0.739,6.0,30.0,36.0,14.0,8.0,4.0,10.0,15.0,0.404,0.133,0.5,0.421,0.647,6.0,25.0,31.0,7.0,5.0,2.0,10.0,20.0
2.0,2022-11-11,2,wisconsin,stanford,REG (Non-Conf),1,60.0,50.0,0.373,0.25,0.436,0.415,0.611,7.0,21.0,28.0,9.0,11.0,4.0,8.0,20.0,0.362,0.063,0.516,0.372,0.652,6.0,28.0,34.0,6.0,5.0,9.0,16.0,20.0
3.0,2022-11-15,1,wisconsin,green-bay,REG (Non-Conf),1,56.0,45.0,0.302,0.421,0.235,0.377,0.842,14.0,28.0,42.0,8.0,6.0,2.0,14.0,18.0,0.341,0.143,0.433,0.364,0.565,2.0,21.0,23.0,6.0,9.0,2.0,9.0,18.0
4.0,2022-11-23,2,wisconsin,dayton,REG (Non-Conf),1,43.0,42.0,0.237,0.222,0.25,0.288,0.9,9.0,26.0,35.0,7.0,8.0,1.0,10.0,17.0,0.302,0.148,0.462,0.34,0.667,8.0,32.0,40.0,6.0,4.0,4.0,15.0,13.0
5.0,2022-11-24,2,wisconsin,kansas,REG (Non-Conf),0,68.0,69.0,0.387,0.316,0.419,0.435,0.737,6.0,28.0,34.0,10.0,8.0,1.0,6.0,19.0,0.387,0.31,0.455,0.46,0.571,12.0,31.0,43.0,15.0,5.0,2.0,13.0,18.0
6.0,2022-11-25,2,wisconsin,southern-california,REG (Non-Conf),1,64.0,59.0,0.446,0.417,0.469,0.536,0.5,4.0,24.0,28.0,13.0,6.0,1.0,7.0,7.0,0.411,0.478,0.364,0.509,0.333,8.0,25.0,33.0,12.0,2.0,5.0,13.0,14.0
7.0,2022-11-29,1,wisconsin,wake-forest,REG (Non-Conf),0,75.0,78.0,0.429,0.429,0.429,0.536,0.833,6.0,16.0,22.0,14.0,7.0,1.0,11.0,18.0,0.537,0.333,0.7,0.611,0.75,8.0,22.0,30.0,8.0,3.0,2.0,15.0,20.0
8.0,2022-12-03,0,wisconsin,marquette,REG (Non-Conf),1,80.0,77.0,0.508,0.444,0.563,0.61,0.615,8.0,22.0,30.0,21.0,9.0,1.0,13.0,20.0,0.509,0.45,0.545,0.594,0.7,7.0,18.0,25.0,14.0,10.0,1.0,12.0,16.0
9.0,2022-12-06,1,wisconsin,maryland,REG (Conf),1,64.0,59.0,0.426,0.333,0.5,0.5,0.63,1.0,27.0,28.0,14.0,7.0,3.0,8.0,18.0,0.382,0.417,0.355,0.473,0.583,8.0,29.0,37.0,9.0,4.0,6.0,14.0,20.0
10.0,2022-12-11,0,wisconsin,iowa,REG (Conf),1,78.0,75.0,0.508,0.273,0.628,0.554,0.545,4.0,29.0,33.0,17.0,12.0,1.0,11.0,18.0,0.422,0.259,0.541,0.477,0.824,9.0,31.0,40.0,18.0,8.0,2.0,15.0,16.0
11.0,2022-12-15,1,wisconsin,lehigh,REG (Non-Conf),1,78.0,56.0,0.517,0.524,0.513,0.608,0.625,10.0,22.0,32.0,16.0,6.0,1.0,9.0,6.0,0.49,0.286,0.568,0.529,1.0,3.0,17.0,20.0,9.0,6.0,3.0,13.0,11.0
,2022-12-23,1,wisconsin,grambling-state,REG (Non-Conf),0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,2022-12-30,1,wisconsin,western-michigan,REG (Non-Conf),1,76.0,66.0,0.519,0.444,0.593,0.63,0.615,6.0,19.0,25.0,16.0,2.0,2.0,4.0,11.0,0.456,0.414,0.5,0.561,0.4,8.0,22.0,30.0,12.0,2.0,1.0,4.0,15.0
14.0,2023-01-03,1,wisconsin,minnesota,REG (Conf),1,63.0,60.0,0.436,0.4,0.457,0.509,0.778,2.0,22.0,24.0,9.0,13.0,2.0,8.0,15.0,0.436,0.357,0.463,0.482,0.636,9.0,28.0,37.0,7.0,5.0,2.0,20.0,10.0
15.0,2023-01-07,0,wisconsin,illinois,REG (Conf),0,69.0,79.0,0.438,0.276,0.571,0.5,0.417,10.0,24.0,34.0,12.0,6.0,2.0,9.0,21.0,0.472,0.526,0.441,0.566,0.731,7.0,30.0,37.0,14.0,5.0,6.0,10.0,14.0
16.0,2023-01-10,1,wisconsin,michigan-state,REG (Conf),0,65.0,69.0,0.455,0.391,0.5,0.536,0.75,3.0,15.0,18.0,9.0,6.0,1.0,5.0,18.0,0.523,0.538,0.516,0.602,0.941,3.0,29.0,32.0,10.0,3.0,3.0,13.0,12.0
