Game_num,Date,Home_away,Team,Opponent,Game_type,Won,Team_pts,Opp_pts,Team_FG%,Team_3P%,Team_2P%,Team_eFG%,Team_FT%,Team_ORB,Team_DRB,Team_TRB,Team_AST,Team_STL,Team_BLK,Team_TOV,Team_PF,Opponent_FG%,Opponent_3P%,Opponent_2P%,Opponent_eFG%,Opponent_FT%,Opponent_ORB,Opponent_DRB,Opponent_TRB,Opponent_AST,Opponent_STL,Opponent_BLK,Opponent_TOV,Opponent_PF
5.0,2025-11-20,2,nebraska,new-mexico,REG (Non-Conf),1,84.0,72.0,0.474,0.371,0.636,0.588,0.68,4.0,32.0,36.0,20.0,6.0,0.0,18.0,16.0,0.388,0.295,0.565,0.485,0.636,8.0,27.0,35.0,18.0,11.0,2.0,16.0,19.0
6.0,2025-11-21,2,nebraska,kansas-state,REG (Non-Conf),1,86.0,85.0,0.541,0.25,0.862,0.607,0.6,8.0,23.0,31.0,16.0,6.0,0.0,12.0,17.0,0.435,0.343,0.556,0.532,0.864,6.0,21.0,27.0,19.0,5.0,2.0,13.0,17.0
7.0,2025-11-25,1,nebraska,winthrop,REG (Non-Conf),1,80.0,73.0,0.42,0.342,0.516,0.514,0.9,9.0,27.0,36.0,22.0,7.0,5.0,5.0,12.0,0.377,0.31,0.481,0.471,0.615,15.0,31.0,46.0,15.0,3.0,5.0,11.0,15.0
8.0,2025-11-29,1,nebraska,usc-upstate,REG (Non-Conf),1,72.0,63.0,0.417,0.267,0.567,0.483,0.778,6.0,34.0,40.0,15.0,8.0,5.0,13.0,12.0,0.364,0.343,0.387,0.455,0.375,5.0,26.0,31.0,11.0,9.0,3.0,11.0,18.0
1.0,2025-11-03,1,minnesota,gardner-webb,REG (Non-Conf),1,87.0,60.0,0.545,0.333,0.676,0.609,0.667,11.0,30.0,41.0,25.0,9.0,7.0,14.0,23.0,0.333,0.316,0.342,0.386,0.593,6.0,19.0,25.0,8.0,7.0,6.0,13.0,23.0
2.0,2025-11-08,1,minnesota,alcorn-state,REG (Non-Conf),1,95.0,50.0,0.483,0.313,0.545,0.525,0.865,18.0,30.0,48.0,20.0,10.0,4.0,11.0,14.0,0.339,0.375,0.333,0.366,0.6,8.0,13.0,21.0,10.0,5.0,9.0,16.0,23.0
3.0,2025-11-12,0,minnesota,missouri,REG (Non-Conf),0,60.0,83.0,0.426,0.217,0.581,0.472,0.529,11.0,20.0,31.0,11.0,3.0,0.0,10.0,18.0,0.592,0.5,0.667,0.704,0.7,2.0,22.0,24.0,15.0,7.0,2.0,8.0,19.0
4.0,2025-11-15,1,minnesota,green-bay,REG (Non-Conf),1,72.0,65.0,0.418,0.273,0.515,0.473,0.513,9.0,29.0,38.0,17.0,10.0,4.0,8.0,20.0,0.407,0.273,0.5,0.463,0.625,4.0,26.0,30.0,13.0,3.0,3.0,13.0,25.0
5.0,2025-11-18,1,minnesota,chicago-state,REG (Non-Conf),1,66.0,54.0,0.365,0.25,0.5,0.433,0.778,10.0,25.0,35.0,18.0,9.0,1.0,11.0,8.0,0.4,0.286,0.439,0.436,0.6,6.0,18.0,24.0,9.0,7.0,0.0,11.0,21.0
6.0,2025-11-22,2,minnesota,san-francisco,REG (Non-Conf),0,65.0,77.0,0.478,0.429,0.5,0.543,0.5,9.0,17.0,26.0,9.0,7.0,4.0,12.0,16.0,0.491,0.5,0.484,0.594,0.737,9.0,23.0,32.0,13.0,3.0,1.0,11.0,20.0
7.0,2025-11-27,2,minnesota,stanford,REG (Non-Conf),0,68.0,72.0,0.511,0.45,0.56,0.611,0.722,5.0,17.0,22.0,13.0,1.0,4.0,14.0,19.0,0.373,0.258,0.472,0.433,0.778,13.0,18.0,31.0,13.0,10.0,3.0,5.0,17.0
8.0,2025-11-28,2,minnesota,santa-clara,REG (Non-Conf),0,75.0,86.0,0.436,0.292,0.548,0.5,0.741,10.0,20.0,30.0,19.0,6.0,1.0,11.0,12.0,0.544,0.516,0.577,0.684,0.727,5.0,19.0,24.0,20.0,6.0,5.0,10.0,22.0
9.0,2025-12-03,1,minnesota,indiana,REG (Conf),1,73.0,64.0,0.489,0.381,0.577,0.574,0.704,8.0,28.0,36.0,16.0,6.0,7.0,16.0,18.0,0.4,0.296,0.5,0.473,0.6,5.0,17.0,22.0,14.0,7.0,2.0,7.0,22.0
1.0,2025-11-05,1,indiana,alabama-am,REG (Non-Conf),1,98.0,51.0,0.621,0.417,0.765,0.707,1.0,6.0,33.0,39.0,23.0,7.0,2.0,11.0,18.0,0.34,0.333,0.342,0.387,0.526,2.0,13.0,15.0,9.0,6.0,2.0,10.0,16.0
2.0,2025-11-09,2,indiana,marquette,REG (Non-Conf),1,100.0,77.0,0.5,0.5,0.5,0.606,0.833,9.0,21.0,30.0,27.0,6.0,3.0,7.0,25.0,0.373,0.25,0.419,0.407,0.879,10.0,24.0,34.0,10.0,3.0,2.0,15.0,19.0
3.0,2025-11-12,1,indiana,milwaukee,REG (Non-Conf),1,101.0,70.0,0.567,0.5,0.625,0.683,0.704,8.0,23.0,31.0,23.0,8.0,3.0,7.0,19.0,0.468,0.294,0.533,0.508,0.389,10.0,17.0,27.0,7.0,2.0,3.0,14.0,21.0
4.0,2025-11-16,1,indiana,incarnate-word,REG (Non-Conf),1,69.0,61.0,0.434,0.208,0.621,0.481,0.692,12.0,25.0,37.0,18.0,4.0,4.0,9.0,10.0,0.383,0.381,0.385,0.45,0.778,6.0,21.0,27.0,10.0,4.0,2.0,7.0,21.0
5.0,2025-11-20,1,indiana,lindenwood,REG (Non-Conf),1,73.0,53.0,0.377,0.321,0.424,0.451,0.667,8.0,28.0,36.0,13.0,8.0,5.0,7.0,15.0,0.25,0.167,0.28,0.272,0.8,16.0,27.0,43.0,8.0,4.0,7.0,14.0,22.0
6.0,2025-11-25,1,indiana,kansas-state,REG (Non-Conf),1,86.0,69.0,0.474,0.303,0.708,0.561,0.759,9.0,23.0,32.0,15.0,7.0,4.0,16.0,20.0,0.421,0.4,0.432,0.491,0.867,8.0,17.0,25.0,10.0,6.0,2.0,19.0,25.0
7.0,2025-11-29,1,indiana,bethune-cookman,REG (Non-Conf),1,100.0,56.0,0.545,0.387,0.686,0.636,0.842,8.0,33.0,41.0,27.0,8.0,4.0,7.0,14.0,0.31,0.2,0.349,0.336,0.81,9.0,17.0,26.0,9.0,7.0,5.0,11.0,14.0
8.0,2025-12-03,0,indiana,minnesota,REG (Conf),0,64.0,73.0,0.4,0.296,0.5,0.473,0.6,5.0,17.0,22.0,14.0,7.0,2.0,7.0,22.0,0.489,0.381,0.577,0.574,0.704,8.0,28.0,36.0,16.0,6.0,7.0,16.0,18.0
9.0,2025-12-06,2,indiana,louisville,REG (Non-Conf),0,78.0,87.0,0.413,0.324,0.517,0.5,0.789,7.0,20.0,27.0,14.0,4.0,1.0,12.0,21.0,0.463,0.419,0.522,0.583,0.857,7.0,27.0,34.0,15.0,9.0,5.0,13.0,19.0
1.0,2025-11-04,1,iowa,robert-morris,REG (Non-Conf),1,101.0,69.0,0.617,0.467,0.688,0.691,0.818,9.0,14.0,23.0,21.0,11.0,1.0,11.0,26.0,0.479,0.458,0.5,0.594,0.545,12.0,10.0,22.0,14.0,5.0,2.0,22.0,33.0
2.0,2025-11-07,1,iowa,western-illinois,REG (Non-Conf),1,77.0,58.0,0.52,0.4,0.64,0.62,0.75,4.0,21.0,25.0,21.0,8.0,2.0,6.0,13.0,0.404,0.333,0.438,0.457,0.833,5.0,22.0,27.0,4.0,1.0,2.0,12.0,16.0
3.0,2025-11-14,1,iowa,xavier,REG (Non-Conf),1,81.0,62.0,0.569,0.273,0.65,0.598,0.741,8.0,32.0,40.0,16.0,5.0,2.0,13.0,17.0,0.39,0.242,0.577,0.458,0.571,6.0,17.0,23.0,9.0,7.0,1.0,12.0,21.0
4.0,2025-11-18,1,iowa,southeast-missouri-state,REG (Non-Conf),1,99.0,70.0,0.612,0.435,0.769,0.714,0.744,9.0,19.0,28.0,17.0,11.0,2.0,11.0,20.0,0.52,0.375,0.588,0.58,0.571,9.0,14.0,23.0,10.0,4.0,1.0,16.0,25.0
5.0,2025-11-20,1,iowa,chicago-state,REG (Non-Conf),1,93.0,54.0,0.569,0.387,0.778,0.672,0.789,10.0,25.0,35.0,26.0,6.0,1.0,6.0,14.0,0.4,0.182,0.462,0.42,0.8,6.0,14.0,20.0,7.0,5.0,1.0,11.0,21.0
6.0,2025-11-25,2,iowa,ole-miss,REG (Non-Conf),1,74.0,69.0,0.429,0.364,0.471,0.5,0.75,9.0,17.0,26.0,9.0,5.0,1.0,6.0,19.0,0.469,0.353,0.531,0.531,0.85,6.0,21.0,27.0,9.0,2.0,7.0,12.0,20.0
7.0,2025-11-26,2,iowa,grand-canyon,REG (Non-Conf),1,59.0,46.0,0.404,0.316,0.464,0.468,0.682,8.0,19.0,27.0,11.0,7.0,2.0,10.0,14.0,0.405,0.313,0.462,0.464,0.778,3.0,19.0,22.0,8.0,4.0,4.0,17.0,17.0
8.0,2025-12-02,0,iowa,michigan-state,REG (Conf),0,52.0,71.0,0.378,0.304,0.455,0.456,0.647,4.0,11.0,15.0,11.0,7.0,1.0,11.0,22.0,0.5,0.25,0.588,0.533,0.88,12.0,21.0,33.0,13.0,4.0,3.0,14.0,19.0
9.0,2025-12-06,1,iowa,maryland,REG (Conf),1,83.0,64.0,0.54,0.409,0.61,0.611,0.5,8.0,22.0,30.0,19.0,12.0,4.0,10.0,27.0,0.362,0.3,0.407,0.426,0.632,13.0,25.0,38.0,7.0,4.0,1.0,18.0,16.0
1.0,2025-11-03,1,michigan,oakland,REG (Non-Conf),1,121.0,78.0,0.643,0.543,0.743,0.779,0.923,4.0,34.0,38.0,31.0,3.0,7.0,8.0,15.0,0.422,0.423,0.421,0.508,0.867,4.0,15.0,19.0,11.0,6.0,0.0,9.0,11.0
2.0,2025-11-11,2,michigan,wake-forest,REG (Non-Conf),1,85.0,84.0,0.452,0.16,0.649,0.484,0.676,12.0,33.0,45.0,20.0,8.0,8.0,17.0,18.0,0.345,0.294,0.38,0.405,0.762,14.0,25.0,39.0,17.0,9.0,3.0,13.0,29.0
3.0,2025-11-14,0,michigan,tcu,REG (Non-Conf),1,67.0,63.0,0.434,0.313,0.486,0.481,0.8,14.0,28.0,42.0,15.0,5.0,7.0,21.0,16.0,0.371,0.292,0.421,0.427,0.667,7.0,13.0,20.0,11.0,11.0,8.0,10.0,20.0
4.0,2025-11-19,1,michigan,middle-tennessee,REG (Non-Conf),1,86.0,61.0,0.463,0.2,0.619,0.5,0.731,11.0,34.0,45.0,14.0,6.0,3.0,12.0,13.0,0.304,0.27,0.344,0.377,0.75,10.0,24.0,34.0,8.0,6.0,4.0,14.0,24.0
5.0,2025-11-24,2,michigan,san-diego-state,REG (Non-Conf),1,94.0,54.0,0.5,0.333,0.657,0.581,0.682,14.0,33.0,47.0,14.0,11.0,5.0,12.0,15.0,0.274,0.304,0.256,0.331,0.813,9.0,17.0,26.0,8.0,6.0,2.0,16.0,21.0
6.0,2025-11-25,2,michigan,auburn,REG (Non-Conf),1,102.0,72.0,0.515,0.4,0.636,0.618,0.818,13.0,35.0,48.0,19.0,7.0,5.0,9.0,21.0,0.355,0.417,0.316,0.435,0.545,13.0,19.0,32.0,3.0,4.0,3.0,8.0,18.0
7.0,2025-11-26,2,michigan,gonzaga,REG (Non-Conf),1,101.0,61.0,0.6,0.481,0.697,0.708,0.64,5.0,37.0,42.0,29.0,7.0,8.0,14.0,17.0,0.338,0.136,0.423,0.358,0.533,10.0,21.0,31.0,17.0,9.0,2.0,11.0,22.0
8.0,2025-12-06,1,michigan,rutgers,REG (Conf),1,101.0,60.0,0.6,0.448,0.722,0.7,0.667,10.0,27.0,37.0,26.0,8.0,8.0,11.0,13.0,0.358,0.261,0.409,0.403,0.667,12.0,14.0,26.0,10.0,5.0,0.0,16.0,17.0
1.0,2025-11-03,1,northwestern,mercyhurst,REG (Non-Conf),1,70.0,47.0,0.365,0.263,0.424,0.413,0.711,13.0,32.0,45.0,13.0,7.0,4.0,11.0,12.0,0.3,0.056,0.405,0.308,0.769,6.0,22.0,28.0,11.0,8.0,5.0,9.0,23.0
2.0,2025-11-07,1,northwestern,boston-university,REG (Non-Conf),1,76.0,52.0,0.517,0.368,0.585,0.575,0.538,6.0,22.0,28.0,20.0,7.0,5.0,4.0,10.0,0.328,0.391,0.286,0.405,0.714,11.0,22.0,33.0,14.0,0.0,1.0,12.0,17.0
3.0,2025-11-10,1,northwestern,cleveland-state,REG (Non-Conf),1,110.0,63.0,0.603,0.524,0.638,0.684,0.773,11.0,29.0,40.0,26.0,10.0,3.0,7.0,15.0,0.4,0.345,0.452,0.483,0.385,10.0,15.0,25.0,15.0,4.0,1.0,17.0,17.0
4.0,2025-11-14,0,northwestern,depaul,REG (Non-Conf),1,81.0,79.0,0.58,0.438,0.647,0.65,0.667,6.0,19.0,25.0,17.0,6.0,6.0,11.0,26.0,0.424,0.333,0.474,0.483,0.815,15.0,18.0,33.0,16.0,3.0,0.0,13.0,22.0
5.0,2025-11-21,2,northwestern,virginia,REG (Non-Conf),0,78.0,83.0,0.466,0.438,0.476,0.526,0.708,4.0,18.0,22.0,14.0,7.0,1.0,7.0,29.0,0.375,0.208,0.475,0.414,0.833,16.0,26.0,42.0,8.0,4.0,4.0,11.0,22.0
6.0,2025-11-23,2,northwestern,south-carolina,REG (Non-Conf),1,79.0,77.0,0.566,0.5,0.59,0.632,0.857,4.0,18.0,22.0,21.0,5.0,3.0,9.0,15.0,0.459,0.294,0.667,0.541,0.733,11.0,17.0,28.0,17.0,7.0,1.0,8.0,14.0
7.0,2025-11-27,2,northwestern,oklahoma-state,REG (Non-Conf),0,81.0,86.0,0.5,0.167,0.658,0.527,0.733,6.0,22.0,28.0,18.0,4.0,3.0,9.0,21.0,0.429,0.273,0.512,0.476,0.788,10.0,20.0,30.0,18.0,4.0,5.0,10.0,24.0
8.0,2025-12-03,0,northwestern,wisconsin,REG (Conf),0,73.0,85.0,0.424,0.211,0.525,0.458,0.826,8.0,24.0,32.0,15.0,3.0,4.0,12.0,18.0,0.438,0.355,0.515,0.523,0.857,10.0,18.0,28.0,19.0,7.0,1.0,7.0,16.0
9.0,2025-12-06,1,northwestern,ohio-state,REG (Conf),0,82.0,86.0,0.475,0.333,0.568,0.541,0.889,11.0,19.0,30.0,21.0,4.0,2.0,14.0,20.0,0.574,0.286,0.66,0.607,0.6,8.0,19.0,27.0,24.0,5.0,2.0,10.0,17.0
1.0,2025-11-03,1,ohio-state,iu-indy,REG (Non-Conf),1,118.0,102.0,0.63,0.364,0.813,0.704,0.792,11.0,30.0,41.0,19.0,6.0,1.0,16.0,17.0,0.5,0.316,0.684,0.579,0.7,11.0,13.0,24.0,20.0,6.0,0.0,12.0,36.0
2.0,2025-11-07,1,ohio-state,purdue-fort-wayne,REG (Non-Conf),1,94.0,68.0,0.667,0.571,0.783,0.824,0.769,3.0,29.0,32.0,22.0,5.0,0.0,19.0,17.0,0.441,0.238,0.553,0.483,0.647,7.0,10.0,17.0,9.0,11.0,3.0,13.0,16.0
3.0,2025-11-11,1,ohio-state,appalachian-state,REG (Non-Conf),1,75.0,53.0,0.407,0.259,0.556,0.472,0.75,11.0,25.0,36.0,15.0,3.0,1.0,4.0,15.0,0.357,0.32,0.387,0.429,0.625,7.0,23.0,30.0,10.0,0.0,0.0,8.0,25.0
4.0,2025-11-16,1,ohio-state,notre-dame,REG (Non-Conf),1,64.0,63.0,0.38,0.304,0.444,0.45,0.826,1.0,23.0,24.0,12.0,6.0,4.0,9.0,16.0,0.471,0.3,0.512,0.5,0.6,3.0,26.0,29.0,8.0,6.0,1.0,13.0,21.0
5.0,2025-11-20,1,ohio-state,western-michigan,REG (Non-Conf),1,91.0,58.0,0.492,0.31,0.639,0.562,0.783,15.0,30.0,45.0,22.0,9.0,2.0,11.0,14.0,0.339,0.227,0.4,0.379,0.733,9.0,18.0,27.0,9.0,7.0,0.0,14.0,19.0
6.0,2025-11-25,1,ohio-state,mount-st-marys,REG (Non-Conf),1,113.0,60.0,0.641,0.484,0.788,0.758,0.842,5.0,31.0,36.0,19.0,7.0,0.0,7.0,17.0,0.373,0.188,0.593,0.424,0.556,6.0,14.0,20.0,14.0,4.0,1.0,13.0,18.0
7.0,2025-11-28,0,ohio-state,pittsburgh,REG (Non-Conf),0,66.0,67.0,0.426,0.292,0.533,0.491,0.867,7.0,28.0,35.0,8.0,3.0,4.0,12.0,17.0,0.377,0.227,0.447,0.413,0.625,12.0,19.0,31.0,6.0,9.0,3.0,5.0,17.0
8.0,2025-12-06,0,ohio-state,northwestern,REG (Conf),1,86.0,82.0,0.574,0.286,0.66,0.607,0.6,8.0,19.0,27.0,24.0,5.0,2.0,10.0,17.0,0.475,0.333,0.568,0.541,0.889,11.0,19.0,30.0,21.0,4.0,2.0,14.0,20.0
1.0,2025-11-03,1,penn-state,fairfield,REG (Non-Conf),1,76.0,68.0,0.491,0.278,0.59,0.535,0.6,7.0,31.0,38.0,13.0,5.0,2.0,7.0,11.0,0.386,0.182,0.568,0.429,0.889,9.0,25.0,34.0,10.0,3.0,2.0,7.0,21.0
2.0,2025-11-08,0,penn-state,new-haven,REG (Non-Conf),1,87.0,43.0,0.525,0.44,0.583,0.615,0.75,9.0,23.0,32.0,17.0,7.0,0.0,6.0,12.0,0.378,0.211,0.5,0.422,0.625,6.0,15.0,21.0,9.0,2.0,2.0,14.0,13.0
3.0,2025-11-11,1,penn-state,navy,REG (Non-Conf),1,80.0,71.0,0.492,0.316,0.571,0.541,0.778,11.0,19.0,30.0,12.0,14.0,1.0,9.0,12.0,0.481,0.353,0.541,0.537,0.929,6.0,21.0,27.0,17.0,9.0,1.0,16.0,17.0
4.0,2025-11-15,2,penn-state,la-salle,REG (Non-Conf),1,83.0,69.0,0.579,0.5,0.622,0.667,0.636,5.0,17.0,22.0,21.0,5.0,1.0,7.0,16.0,0.5,0.438,0.529,0.57,0.8,8.0,18.0,26.0,16.0,1.0,1.0,15.0,14.0
5.0,2025-11-19,1,penn-state,harvard,REG (Non-Conf),1,84.0,80.0,0.544,0.263,0.684,0.588,0.68,10.0,15.0,25.0,12.0,9.0,0.0,7.0,12.0,0.526,0.444,0.6,0.632,1.0,8.0,15.0,23.0,21.0,4.0,3.0,12.0,18.0
6.0,2025-11-22,2,penn-state,providence,REG (Non-Conf),0,65.0,77.0,0.333,0.333,0.333,0.394,0.813,13.0,26.0,39.0,12.0,2.0,1.0,11.0,16.0,0.406,0.182,0.611,0.449,0.789,12.0,28.0,40.0,15.0,7.0,6.0,7.0,13.0
7.0,2025-11-25,1,penn-state,boston-university,REG (Non-Conf),1,96.0,87.0,0.577,0.421,0.667,0.654,0.7,8.0,17.0,25.0,15.0,5.0,1.0,3.0,13.0,0.574,0.471,0.75,0.722,0.692,6.0,18.0,24.0,20.0,2.0,6.0,8.0,31.0
8.0,2025-11-29,1,penn-state,sacred-heart,REG (Non-Conf),1,90.0,59.0,0.542,0.438,0.581,0.602,0.655,11.0,26.0,37.0,17.0,15.0,3.0,17.0,14.0,0.37,0.375,0.367,0.454,0.909,5.0,16.0,21.0,13.0,12.0,3.0,22.0,21.0
9.0,2025-12-02,1,penn-state,campbell,REG (Non-Conf),1,87.0,76.0,0.517,0.385,0.556,0.56,0.88,5.0,21.0,26.0,15.0,13.0,5.0,7.0,15.0,0.453,0.348,0.512,0.516,0.526,11.0,23.0,34.0,13.0,3.0,4.0,13.0,19.0
